label,text
0,"GPU shortage is getting bad.

Power shortage is getting worse.

Decentralized training and inference of decentralized infrastructure is an inevitable winner in this crisis."
0,"Post the release of R1:

DRAM pricing: increasing.

GPU rental pricing: increasing at GCP and Azure.

GPU availability: decreasing.

Jassy and Sam: compute constrained per comments yesterday.

GPT 4.5 disappointment: most likely b/c they couldn’t make over 50k GPUs coherent."
1,"The @QuaiNetwork community is evolving into a diverse group of people all sharing the same goal: get the world to run on $QUAI

We have yappers, Bitcoin OGs, thermoeconomic enjoyers, EVM devs, PoW maxis, airdrop farmers, cypherpunks, GPU miners, and more.

Let’s build together "
0,AMD has chosen to go to war for the Gaming GPU market. https://t.co/ymkOhJkUNo
1,"In case you missed it, here’s a recap of February at Nosana 

> Network Growth
Nosana’s decentralized GPU network hit a major milestone: 1,000+ GPUs live, with 50% actively in use, powering AI workloads.

> Product Updates
• Market Authority Controls: Inactive hosts can now be removed from job queues, improving job reliability.
• Dynamic Priority Fees: Transactions auto-adjust to Solana congestion, reducing failures.
• In-Dashboard Token Swaps: Swap SOL, USDT, or USDC for NOS directly inside the Nosana Dashboard — no extra steps needed.

> @Cointelegraph AMA & Feature
• Nosana joined an AMA with Cointelegraph — watch it here: https://t.co/EAgF9u5CDn 
• Cointelegraph also featured Nosana — read more: https://t.co/lLSp4uC4zk

> ETH Denver
The core team was on the ground at @EthereumDenver Week, speaking at @crunchDAO‘s panels on GTM and Trends in DePIN

> @consensus_hk Week in Hong Kong
Nosana was in Hong Kong for Consensus Week, connecting with builders and discussing the future of DePIN & AI compute.

Stay tuned for more updates!"
1,"This is what honest marketing looks like!

No 4X Frame-gen, no AI, not claiming better performance than the competitor. Just a very good price to performance GPU for less than 150$ compared to Nvidia. https://t.co/FiyQYO3GAQ"
0,"Oh boy!!!!

RX 9070 - $549
RX 9070XT - $599 https://t.co/TDMWLaOcdh"
1,"#Xbox Nexus (2026-2027) 

Microsoft’s next-gen #Xbox Nexus is rumored to launch in late 2026, ahead of #PlayStation 6!

 Zen 5/6 CPU (5GHz+), RDNA 5 GPU (90+ TFLOPS)
 32GB GDDR7 RAM, 2TB SSD (PCIe 5.0)
 AI-powered upscaling, ray tracing, & neural processing
 Fully digital.

 $699–$799 (speculated)

Game-changing or not? 

 #XboxNexus 
      #Xbox
      #XboxGamePass"
1,"WE HAVE OFFICIALLY SOLD OUT THE BACKPACKS COLLECTION!  

$WLK + $DEDI REWARDS ARE COMING THIS MARCH!

What did we achieve with this collection? 

Removed 7,000,000,000 $WLK from circulation and vested it back as rewards over 12-24 months 
 Set up GPU on @DediumNetwork , boosting your rewards 
Helped stabilize the $WLK price 
 Now, we’re ready to take off! 

#Cardano #PassiveIncome"
1,"NodeShift's ""Sweet Rewards, Smarter AI Cloud"" Campaign on @IntractQuests is now LIVE!

Earn XP, complete quests, and be part of the decentralized AI revolution. NodeShift makes AI deployment seamless, private, and cost-effective with decentralized GPU power and encrypted TEEs.

With backing from Inovo VC & Notion Capital, NodeShift is gearing up for lots of exciting news and features.

A set of airdrops and rewards will be exclusive to the @Intract_HQ community. Don’t miss out.

 Join now: https://t.co/Fb0azVenRb"
1,"50k tps on quai mainnet with 120k+ gpu miners

network just dropped 5000 $quai airdrop. current price 0.157"
0,Gaming GPU prices and availability will not improve anytime soon. In 2022 Nvidia was mainly a gaming hardware manufacturer. Today gaming is just a tiny fraction of their revenue. AI GPUs sell for 10x+ price each. That's where the money is nowadays. https://t.co/ck1Hw5zHzO
1,"BREAKING: Nvidia, $NVDA, has now erased -$450 BILLION of market cap over the last 24 hours.

This comes after the company crushed earnings expectations, posting record quarterly revenue of $39.3B. https://t.co/Mla5cxz5l1"
0,"So what do we have today?
- GPT 4.5 is rather underwhelming and expensive
- Nvidia dropped over 8% on supposedly strong earnings
- MS seems to be backing off of the OpenAI romance
- Tesla down almost 50% from the peak
Looks like the bubble really needs more air... https://t.co/IZllJPMBRm"
1,"Asked ChatGPT 4.5 what Russillo thinks of NVDA’s earnings but he gets distracted mid-rant by how hard it is to pull off a leather jacket:

“Alright, are we sure we want to do this whole Nvidia panic thing again? Stock’s down 8% post-earnings—because why? Tariffs? Softness in China? Here’s the deal: this is exactly why I hate earnings season. It’s just people firing off these ridiculous hot takes, praying they get picked up by some aggregator because apparently the short-term narrative matters way more than anything real. Can we at least agree that’s annoying? And look, I’m not anti-paying attention to earnings, but when you start pretending Nvidia isn’t absolutely torching the AI market right now, I just—I don’t know, man. Also, can we talk about Jensen Huang’s leather jacket for a second? Have you seen that thing? Leather jackets are impossible to pull off—I’ve tried, believe me, I’ve tried, and every single time I end up looking like a guy who panicked last-minute before a Tinder date. I can’t pull it off. I wish I could, I really do. But Jensen strolls up in the leather jacket, absolutely dominating a room, with like 300 direct reports behind him—and nobody even blinks. And we’re worried about a couple months of softness in China? Seriously? Let’s not pretend Jensen’s jacket doesn’t matter more than some quarterly guidance. Everybody relax. Jensen’s jacket is fine. Nvidia’s fine. We’re all gonna be fine.”"
0,"This is unbelievable.

Nvidia, $NVDA, beat earnings yesterday, but finished the day down 8%.

It lost its $3 trillion market cap, and lost billions in market cap in 24 hours.

Meanwhile, put buyers made millions.

Unusual. https://t.co/kR3jN9wjkL"
0,"Nvidia, $NVDA, after crushing earnings expectations:

-$350B of market cap lost during intraday trade alone.

Truly incredible how fast sentiment shifts. https://t.co/yZMZCiK1N9"
0,"HIGHLY SUSPICOUS $NVDA trading activity: On Feb. 25 -- the night before Nvidia reported earnings -- someone sold $256,810,000 worth of the stock. Almost as if they knew that Nvidia was going to drop 6% in the following 48 hours.

That seems like far too large of a sell just to 'de risk' for earnings."
0,"BREAKING: This is not a memecoin.

This is Nvidia, $NVDA, the most valuable company, down 6% after earnings yesterday.

It lost billions in market cap. https://t.co/PmUF7CpFj6"
0,"Is further downside ahead for markets? 

   With stocks $SPX moving lower post-Nvidia $NVDA earnings, @jam_croissant joins @OJRenick to talk volatility $VIX and detail what he sees as potential risks to the market: https://t.co/Cb9lVT3FgQ"
1,"UBS just said ""NVIDIA results reinforce AI growth opportunity""

Here's UBS thoughts about Nvidia's $NVDA earnings  https://t.co/xvzg9B0eVh"
1,"Nvidia's Record Earnings – A Positive Signal for the AI Market!  

With Nvidia's Q4 revenue soaring to $39.3 billion (+78% YoY), it's clear:
This is a positive and strong indicator

 At MindAI, we're fully optimistic about the power of AI + Crypto.
The convergence of these two worlds is just beginning, and we're ready for bigger adoption."
1,"ABOUT TO GO LIVE AT 9 AM EST

Epstein Files Release, Trump's Gold Card Visa, Nvidia Earnings, Gene Hackman RIP | PBD Podcast | 553

Join here 
https://t.co/lEFhZMHl9o"
0,"Stock market still solidly positive for now as investors breath a sigh of relief after Nvidia earnings. However, economic data is not great. Economy definitely slowing and inflation inching up. #Stagflation"
1,"Good morning, and God bless, #Team42!

Today’s Key Macro Question(s): Will #DOGE achieve significant deficit reduction?

No. But before we unpack why, we must quickly discuss NVIDIA’s $NVDA results. Fiscal Q4 sales beat by the smallest margin since Feb-23 and earnings beat by the smallest margin since Nov-22. CEO Jensen Huang guided to quarterly sales of ~$43bn—which beat analysts’ estimates, but also signaled lower gross margins due to the rollout of their new Blackwell chips. $NVDA stock is up +1% in the premarket today.

A lot of paper hands puked their #Bitcoin this week in anticipation of an $NVDA crash, among other things. Congrats to you if you weren’t one of them.

Back to #DOGE, we continue to believe that D.C. and Mar-a-Lago’s addiction to debt-financed growth will prevent @elonmusk from achieving his goal of significant deficit reduction. We took a lot of heat from poorly informed members of the Elon Musk fan club when we initially balked at the original $2tn dollar goal back in December with our friend @LukeGromen (replay: https://t.co/qrlVanZY0C). Emphasis on “poorly informed”. Some people don’t know what they don’t know and social media makes it easy as ever for them to prove how uninformed they are to the world.

We went on record saying @DOGE would likely find $500bn-$1tn in expenditure reductions, and that those cuts would be more than offset by: 1) the per annum double-digit growth of politically protected categories like Social Security, Medicare, and, now, Medicaid; 2) the $100bn-plus annual growth of net interest as Treasury debt matures and refinanced into a higher interest rate regime; and 3) the multi-trillion dollar cost of extending and expanding the Tax Cuts and Jobs Act (TCJA) aka “Trump Tax Cuts”.

That was back in early December—well over a month before the DOGE effort officially commenced. What have we learned since?

1. @elonmusk confirmed Monday that DOGE has found $65bn of cost cuts thus far, which is well south of the ~$143bn currently being reported by https://t.co/Xv1WSQtpTW… like everything in politics, the truth is probably somewhere in the middle;
2. The House passed a budget resolution authorizing $2tn of spending cuts and $4.5 trillion of tax cuts, which result in an additional $2.5tn of fiscal deficits over the next 10yrs relative to the baseline of current law;
3. The Senate passed a much smaller budget that codifies their two-step approach to reconciliation: border and energy policy first, extending and expanding the Trump tax cuts second;
4. @realDonaldTrump posted yesterday morning, “I hope the House and Senate are able to agree on making the Tax cuts PERMANENT!”;
5. Understanding that this was the goal all along, the Senate is pursuing a budgetary accounting method called “current policy”, which magically reduces the cost of extending the TCJA—the main provisions of which expire on December 31—to $0, freeing up funds to expand the program to include President Trump’s campaign promises like “no tax on tips or overtime pay” and lowering the corporate tax rate to 15% from the current 21%, among other things;
6. The House is currently pursuing a budgetary accounting method called “current law”—which correctly assumes the TCJA expires on December 31—to appease fiscal hawks that do not want this process to be treated like a blank check for more tax cuts that aren’t offset by expenditure reductions. Per Rep. Chip Roy (R-Texas), a House Freedom Caucus member: “If you’re gonna do the policy baseline and make the TCJA permanent, if you’re gonna have more tax cuts but then you’re gonna presumably lower spending restraint, which is where some people are gonna wanna go, it just doesn’t add up.”
7. While the difference in budgetary accounting methods won’t make a difference to the amount of additional public debt in isolation, we can assume that if the Senate wins this debate, there will be incremental Treasury supply on top of the additional $2.5tn of public debt House Republicans voted for Tuesday evening.

We continue to believe the US is heading for a fiscal crisis by ~2030 due to a variety of factors, including:

1. Unserious efforts to eliminate deficits and stabilize debt growth (e.g., “we’re going to grow our way out of it”… HAHAHAHAHAHAHAHA, LOL);
2. A glaring unwillingness by Congress to present the American people with tough choices that require meaningful sacrifice;
3. The fact that risk-adjusted-return-seeking private sector investors—who are not dumb enough to fall for Congressional accounting gimmickry—now own 56% of the marketable Treasury market, up from 36% in late-2021;
4. The changing geopolitical landscape that may further reduce international demand for Treasury securities; and
5. The likelihood that the crisis phase of the current Fourth Turning catalyzes a complete mobilization of public sector resources and exponential growth in public sector debt to finance it.

All told, while the Treasury bond market may get temporarily bailed out by a deepening US growth scare, investors would be remiss to overstay their welcome. #Gold has experienced a largely uninterrupted bull run since fall 2023 due to the aforementioned reasons. Congrats to @42Macro clients for all the money they’ve made by staying on the right side of bullion market risk.

As one of the faces of the #AmericanDream across global Wall Street, I love my country and hope that our elected and unelected officials get this right. 

The #FourthTurning debt clock is ticking…

If you found this note helpful, please like and repost. Thank you!

Consistently making money and protecting gains in financial markets require a lot of time, expertise, and computational power. Investors partner with 42 Macro because we do the heavy lifting and answer the hard questions for them. See for yourself: https://t.co/LQvjX7i7qY.

Have a great day!
-Skipper"
